"","ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj","GENENAME","SYMBOL","ENTREZID"
"13448","ENSRNOG00000066033",21.6353248171997,-0.0120593900503686,0.14121146401949,0.465226963152485,NA,"MARCKS-related protein-like","LOC103689966","103689966"
"13449","ENSRNOG00000066035",29.8071151802425,0.0108601217992574,0.13977863554049,0.664393647360175,NA,NA,NA,NA
"13450","ENSRNOG00000066036",1954.62966843046,0.119741042399275,0.128949376159475,0.148007883269774,0.513584197204018,"MIS12 kinetochore complex component","Mis12","501706"
"13451","ENSRNOG00000066042",26.0684120019954,-0.00454055301147502,0.138301007775928,0.875861523342607,NA,"ATP-binding cassette, sub-family B member 1B","Abcb1b","24646"
"13452","ENSRNOG00000066047",69800.8868878185,-0.150615492663485,0.206635920851878,0.067883166776942,0.383696190828342,"ribosomal protein L38","Rpl38","689284"
"13453","ENSRNOG00000066048",222.213662620152,-0.0519242164632781,0.138546049844607,0.367249807582151,0.713647759833528,NA,NA,NA
"13454","ENSRNOG00000066065",3186.07146875465,-0.0792336754988726,0.122070199797565,0.29838577921572,0.657744952448802,"brain abundant, membrane attached signal protein 1","Basp1","64160"
"13455","ENSRNOG00000066088",31920.4539246933,-0.0896581889522854,0.129935905215957,0.271364731945693,0.637533527280584,"ubiquitin B","Ubb","192255"
"13456","ENSRNOG00000066092",252.339493468053,0.0238264261242441,0.135771253419738,0.600507072416529,0.849408320910567,NA,NA,NA
"13457","ENSRNOG00000066093",672.737601212636,0.179894017037349,0.195113692661583,0.0568991076759748,0.358889939551785,"coiled-coil domain containing 127","Ccdc127","308060"
"13458","ENSRNOG00000066094",176.74224525868,0.0353271299403276,0.138741524640433,0.444722733585795,0.764981333741507,"zinc finger protein 418 like 1","Zfp418l1","691135"
"13459","ENSRNOG00000066100",50.7388413175069,0.0127602965045388,0.135830342830782,0.753669187162674,NA,NA,NA,NA
"13460","ENSRNOG00000066101",10.7973301626351,0.000410401712662955,0.139780727014732,0.98850301922948,NA,"mitochondrial sheath formation associated","Misfa","100911574"
"13461","ENSRNOG00000066106",14105.7732467281,-0.042385036061354,0.115255406346938,0.551694697017518,0.824866434358067,NA,NA,NA
"13462","ENSRNOG00000066109",1106.25373054401,-0.0514436714962168,0.122806863393062,0.459926390856318,0.773750154507328,"pleckstrin homology domain containing A2","Plekha2","684785"
"13463","ENSRNOG00000066117",29702.8103279869,-0.148833074906269,0.179929465648702,0.0861443453970189,0.424839828148899,NA,NA,NA
"13464","ENSRNOG00000066128",387.686843222856,0.0236264129624933,0.131336128240673,0.662134561634708,0.878275337596112,"cathepsin O","Ctso","684529"
"13465","ENSRNOG00000066137",33.4029824185666,-0.0188134110890205,0.140362734729299,0.502161623921285,NA,"transmembrane protein 240","Tmem240","100362471"
"13466","ENSRNOG00000066151",1291.77197679708,-0.251609245055542,0.150972808121076,0.0146652796563122,0.196428481043665,"fem-1 homolog A","Fem1a","316131"
"13467","ENSRNOG00000066159",72.6651327480083,0.00142625864257,0.136928604538525,0.970259236429577,0.991250434761581,"carboxypeptidase M","Cpm","314855"
"13468","ENSRNOG00000066175",21.7829676819168,0.0218386242626969,0.142357999366648,0.298993226308575,NA,NA,NA,NA
"13469","ENSRNOG00000066176",62.3575333192429,0.00347714052528238,0.138759902849336,0.902140825923968,NA,"proline rich and Gla domain 3","Prrg3","293935"
"13470","ENSRNOG00000066181",2264.1462343872,-0.151853400030589,0.16616782907578,0.0884888213311878,0.427922027854864,"RT1 class I, locus CE14","RT1-CE14","414270"
"13471","ENSRNOG00000066186",57.6924471654554,-0.0379162991724889,0.140946767639892,0.381906259354653,NA,NA,NA,NA
"13472","ENSRNOG00000066193",262.944450015137,0.0322684664738973,0.124795056397789,0.612976075617935,0.853029255688918,"zinc finger protein 862","Zfp862","681217"
"13473","ENSRNOG00000066227",121.098209676561,-0.00881210880712411,0.133614930120461,0.840902886589372,0.945548579142716,"protein NYNRIN-like","LOC102549694","102549694"
"13474","ENSRNOG00000066239",386.970728691222,0.396193056156694,0.332871058477922,0.00939534619894073,0.16248698408083,"motile sperm domain containing 1","Mospd1","317312"
"13475","ENSRNOG00000066242",216.456618762674,0.0158758413715783,0.139026026992782,0.61545060002337,0.854296082555433,"receptor (chemosensory) transporter protein 4","Rtp4","360733"
"13476","ENSRNOG00000066247",21.3186302552818,-0.0243495153888959,0.141881712840258,0.360185849074209,NA,"succinylCoA:glutarate-CoA transferase","Sugct","361253"
"13477","ENSRNOG00000066252",965.143018246062,0.158091623058656,0.251159477805008,0.0339211929372136,0.284046946295557,"vacuolar protein sorting 13 homolog B","Vps13b","315036"
"13478","ENSRNOG00000066253",351.138617191327,-0.00190804984350447,0.119611208454206,0.971941188687967,0.991404814453162,NA,NA,NA
"13479","ENSRNOG00000066254",517.117394039967,0.713457963333843,0.372250806896439,0.00169020413091446,0.0658317315509708,"leukocyte immunoglobulin like receptor B1","Lilrb1","100912456"
"13480","ENSRNOG00000066264",801.36684472557,-0.0181680370028682,0.141977145597704,0.320884684127674,0.674786443071986,"paired immunoglobin like type 2 receptor beta 2 like 2","Pilrb2l2","360777"
"13481","ENSRNOG00000066274",13.7931476435013,-0.00817642191848445,0.140525721537594,0.656849833314221,NA,NA,NA,NA
"13482","ENSRNOG00000066275",290.708214667897,0.232405214056199,0.244432313288688,0.031084524871324,0.274194134684179,"cytochrome b5 domain containing 1","Cyb5d1","363629"
"13483","ENSRNOG00000066277",310.645721926456,-0.0290397380983458,0.131974889453938,0.591114880405014,0.843973277327701,"zinc finger protein 689","Zfp689","286996"
"13484","ENSRNOG00000066299",168.889209245082,-0.0706833777936617,0.154782791015709,0.174379136116625,0.543074059848764,"zinc finger protein 431-like","LOC103690914","103690914"
"13485","ENSRNOG00000066304",160.410780689014,-0.0443670378111744,0.14048141613827,0.370707401447924,0.715946355468128,"SET and MYND domain containing 3","Smyd3","498295"
"13486","ENSRNOG00000066310",58.4320607063195,0.00344488491095761,0.139874797168156,0.875223794061586,NA,"regulator of G-protein signaling 11","Rgs11","54291"
"13487","ENSRNOG00000066314",49.8638359386626,-0.0284904376113204,0.139404745583102,0.467051992778187,NA,"brain expressed, associated with NEDD4, 1","Bean1","361358"
"13488","ENSRNOG00000066328",43.4965682294662,-0.00617758515903755,0.135752749781062,0.870211551250449,NA,"tumor suppressor candidate 1","Tusc1","120102916"
"13489","ENSRNOG00000066332",51.3696448414964,0.0393980277287516,0.144137598933519,0.28458898944856,NA,"G protein-coupled receptor 141","Gpr141","291179"
"13490","ENSRNOG00000066344",3631.51847842962,-0.0349672891642065,0.108775357910663,0.622456509251091,0.858586871580406,"eukaryotic translation elongation factor 1 epsilon 1","Eef1e1","291057"
"13491","ENSRNOG00000066348",29.1478622818633,0.0219271099406061,0.140657437045104,0.45887177756194,NA,"zinc finger protein 873","Zfp873","100912294"
"13492","ENSRNOG00000066351",367.329651137436,0.171132186255979,0.275405298101493,0.0285003144036253,0.265094836180779,"Sin3A-associated protein 25","Sap25","288559"
"13493","ENSRNOG00000066372",1313.63495009883,0.108089517050073,0.192021752177392,0.0483483740888416,0.33349487457975,"zinc finger protein 709-like 1","Zfp709l1","690419"
"13494","ENSRNOG00000066372",1313.63495009883,0.108089517050073,0.192021752177392,0.0483483740888416,0.33349487457975,"zinc finger protein 790 like 3","Zfp790l3","100912823"
"13495","ENSRNOG00000066377",1570.47814013598,0.00644783966938163,0.12554570249542,0.917298020886946,0.972223030161909,"small integral membrane protein 14","Smim14","364154"
"13496","ENSRNOG00000066387",11.4863006224797,0.0122258716446448,0.141550843963269,0.378746791439138,NA,"Ly49 inhibitory receptor 5","Ly49i5","494211"
"13497","ENSRNOG00000066437",23.1067124051678,0.0298751008961806,0.143602765896416,0.252173110826711,NA,"neurotrimin","Ntm","50864"
"13498","ENSRNOG00000066451",891.607794739111,0.0168976098927904,0.113699374800044,0.806324107027477,0.930751288503278,"dipeptidylpeptidase 3 like 1","Dpp3l1","678760"
"13499","ENSRNOG00000066458",413.538487583668,-0.296329321280462,0.210260284753292,0.0148177779394773,0.19754145414631,"thymidine phosphorylase","Tymp","315219"
"13500","ENSRNOG00000066467",6.33936833821786,-0.00019936288192679,0.140937566299817,0.981826321159272,NA,NA,NA,NA
"13501","ENSRNOG00000066469",14.4700258835382,0.00711055899347797,0.140112541917955,0.735892396823323,NA,NA,NA,NA
"13502","ENSRNOG00000066471",215.068078730397,0.0501896481298211,0.150068113298652,0.146534794689938,0.512111863298072,"zinc finger protein 81","Znf81","100363372"
"13503","ENSRNOG00000066473",77.40004476045,-0.0469561531615158,0.144002727186713,0.298230269012502,0.657744952448802,"histone cluster 1, H2ao","Hist1h2ao","364723"
"13504","ENSRNOG00000066473",77.40004476045,-0.0469561531615158,0.144002727186713,0.298230269012502,0.657744952448802,"histone H4","LOC125610325","125610325"
"13505","ENSRNOG00000066475",54.1482969158572,0.0184076199908285,0.13701116788821,0.640468149016968,NA,NA,NA,NA
"13506","ENSRNOG00000066489",23.1148470375866,-0.00927951534734397,0.139175569499638,0.727580320802286,NA,"zinc finger protein 933","Zfp933l1","102550729"
"13507","ENSRNOG00000066500",77.669375477931,-0.0745410334251743,0.1603237205233,0.123134736241798,0.480428023342312,NA,NA,NA
"13508","ENSRNOG00000066503",439.178739877507,0.0494405588817999,0.144321698636736,0.294618172276991,0.656404675415566,"serine peptidase inhibitor, Kazal type 2","Spink2","408234"
"13509","ENSRNOG00000066505",315.925440978431,-0.0602219756397035,0.14468506256278,0.279274074941642,0.645259498949659,NA,NA,NA
"13510","ENSRNOG00000066512",9.12440968515422,-0.00776266586092181,0.140329432779083,0.690881931308422,NA,NA,NA,NA
"13511","ENSRNOG00000066523",273.494861203893,0.458953865369308,0.296935715243299,0.00518868696607628,0.118146402217557,NA,NA,NA
"13512","ENSRNOG00000066548",388.776381113961,-0.0421121759056767,0.126827102714837,0.513931321491675,0.80529162308848,"ring finger protein 113A1","Rnf113a1","313450"
"13513","ENSRNOG00000066555",359.030377322848,0.0241517300276779,0.128682555969469,0.678321421626143,0.881633866172413,"shieldin complex subunit 3","Shld3","120101079"
"13514","ENSRNOG00000066556",85.2157609066383,0.00743698433134281,0.14110331683145,0.580229221380109,0.838098174042932,"fibroblast growth factor 23","Fgf23","170583"
"13515","ENSRNOG00000066565",1108.38826522324,0.0889416633936199,0.133657232003548,0.242484660353913,0.616482363673415,NA,NA,NA
"13516","ENSRNOG00000066573",435.20215782187,0.0128530416473999,0.141466932290835,0.412267811371681,0.745599213565917,"complement C4A","C4a","24233"
"13517","ENSRNOG00000066579",10691.582047926,-0.146539492935641,0.115300700184804,0.0760091306946497,0.402363733554255,"ubiquitin-conjugating enzyme E2I","Ube2i","25573"
"13518","ENSRNOG00000066585",4824.86877038145,-0.31489258199423,0.14123016212917,0.0031193042708037,0.0903645779213743,"peroxiredoxin 6","Prdx6","94167"
"13519","ENSRNOG00000066608",27.9901802789995,-0.00237684310758422,0.139418213561175,0.915473568641727,NA,NA,NA,NA
"13520","ENSRNOG00000066609",45.8982046540587,0.00482216886566322,0.135513589261702,0.904421930455888,NA,NA,NA,NA
"13521","ENSRNOG00000066614",939.32776915261,0.887087586676184,0.362811503041271,0.000462101031769378,0.0315031152496669,"paired immunoglobin like type 2 receptor beta 2","Pilrb2","304382"
"13522","ENSRNOG00000066614",939.32776915261,0.887087586676184,0.362811503041271,0.000462101031769378,0.0315031152496669,"paired immunoglobin like type 2 receptor beta 2 like 1","Pilrb2l1","501828"
"13523","ENSRNOG00000066614",939.32776915261,0.887087586676184,0.362811503041271,0.000462101031769378,0.0315031152496669,"paired immunoglobin-like type 2 receptor beta 1 like 3","Pilrb1l3","102554231"
"13524","ENSRNOG00000066615",511.782323832697,0.0481346410789284,0.143055188544368,0.31916648757232,0.672775200496428,NA,NA,NA
"13525","ENSRNOG00000066616",67.3586044111519,-0.00157168136785359,0.137050993424518,0.959553762794591,NA,NA,NA,NA
"13526","ENSRNOG00000066618",117.642933828106,0.0563444979608319,0.141875079429229,0.318800344695369,0.672717304546064,NA,NA,NA
"13527","ENSRNOG00000066630",2887.16065334475,-0.0966101200547054,0.114209499652322,0.214323999010687,0.586416421229674,"family with sequence similarity 32, member A","Fam32a","498600"
"13528","ENSRNOG00000066636",214.967136626596,-0.0216005462407665,0.128054672453011,0.698721419900257,0.888596077407763,NA,NA,NA
"13529","ENSRNOG00000066637",29563.2196923194,-0.353012541765215,0.222712700212274,0.00659391087616198,0.133579493461039,NA,NA,NA
"13530","ENSRNOG00000066638",193.572442980644,0.0485103031792553,0.141404278332431,0.344378452028753,0.69652667904554,"transmembrane protein with metallophosphoesterase domain","Tmppe","102555172"
"13531","ENSRNOG00000066655",7.09834297458987,0.0230232935706217,0.144125031442957,0.00239544419163495,NA,"single-pass membrane protein with coiled-coil domains 3 like 1","Smco3l1","100912259"
"13532","ENSRNOG00000066681",1832.78397761982,0.489578325864352,0.344619516332536,0.00536750334735699,0.118889154882606,"ATPase 13A3","Atp13a3","678704"
"13533","ENSRNOG00000066683",170.29642997936,0.0311977451428861,0.136645523575923,0.513674240651255,0.80529162308848,"methyltransferase 15, mitochondrial 12S rRNA N4-cytidine","Mettl15","295985"
"13534","ENSRNOG00000066694",45.3481499127755,0.0963884517407188,0.186046323559789,0.0258910111628829,NA,"myocardin related transcription factor B","Mrtfb","100362470"
"13535","ENSRNOG00000066701",447.585880564042,-0.061373069665834,0.133953957925063,0.355589682094099,0.705171316955463,"ATP synthase membrane subunit 6.8PL","Atp5mpl","100912557"
"13536","ENSRNOG00000066712",2153.70150037184,-0.0121162713904122,0.115911612019546,0.854210485160503,0.950047144757477,"saccharopine dehydrogenase (putative)","Sccpdh","305021"
"13537","ENSRNOG00000066714",304.388065992919,-0.0436388728614978,0.135142251554937,0.443800570602579,0.764981333741507,"enoyl-CoA delta isomerase 2","Eci2","291075"
"13538","ENSRNOG00000066721",321.217661448669,-0.0103902658818056,0.124384752849692,0.859834619784561,0.951590854801755,NA,NA,NA
"13539","ENSRNOG00000066726",89.5435396915064,0.0214245455712168,0.139355462395542,0.530960361238042,0.814432411894346,"CD177 molecule like 1","Cd177l1","100363535"
"13540","ENSRNOG00000066746",616.149563829118,-0.104240293712339,0.156430978913304,0.16002179478522,0.529145551446336,NA,NA,NA
"13541","ENSRNOG00000066749",115.049648414573,0.05871061651986,0.152799371391795,0.147829256756104,0.513259189951593,"THAP domain containing 2","Thap2","688019"
"13542","ENSRNOG00000066757",209.746551006667,-0.0745574420416169,0.158455075660452,0.14595219249677,0.512111863298072,NA,NA,NA
"13543","ENSRNOG00000066766",355.25495680268,0.0733550644396497,0.162108240542183,0.0924768181213856,0.433440558724574,NA,NA,NA
"13544","ENSRNOG00000066773",3889.46330020912,-0.00896388219106534,0.118207720766469,0.870798007826885,0.955293439883319,"RT1 class II, locus DMa","RT1-DMa","294274"
"13545","ENSRNOG00000066794",66.8483103397526,-0.0371682071684569,0.143945095899326,0.282609463646788,NA,NA,NA,NA
"13546","ENSRNOG00000066816",33.4608247811618,-0.0212483912946881,0.139775462315975,0.508697313644265,NA,NA,NA,NA
"13547","ENSRNOG00000066832",1160.88821487034,0.132454158796921,0.164442331173831,0.109825030322114,0.461386704877219,"surfeit 2","Surf2","619345"
"13548","ENSRNOG00000066835",247.901902884634,-0.0138660037391026,0.136285174345233,0.724213720798492,0.899244542620878,"H3 clustered histone 13","H3c13","684762"
"13549","ENSRNOG00000066838",792.22060101573,0.0689366712832739,0.14975063651058,0.22391180617045,0.598693262858285,NA,NA,NA
"13550","ENSRNOG00000066842",659.873414173755,-0.0496578503122599,0.135414917926735,0.406086269981937,0.740682639591137,"mitotic spindle organizing protein 2B","Mzt2b","287929"
"13551","ENSRNOG00000066847",148.264066532774,0.10027405846413,0.195280283893063,0.00648016145142107,0.131979674641197,"gonadotropin releasing hormone 1","Gnrh1","25194"
"13552","ENSRNOG00000066870",689.168990302321,0.165755596341093,0.236350985507561,0.0469896985021798,0.328617843893463,"sodium/nucleoside cotransporter 2-like","LOC120101643","120101643"
"13553","ENSRNOG00000066875",296.410344122487,0.0266941790786373,0.117693476958862,0.693022751173102,0.88763097829783,"defective in cullin neddylation 1 domain containing 3","Dcun1d3","309035"
"13554","ENSRNOG00000066877",453.790420288712,0.0646073246695193,0.148199282150565,0.239431380355272,0.613675390346924,"zinc finger protein 950 like 7","Zfp950l7","102554605"
"13555","ENSRNOG00000066886",23.7727620217315,-0.00271683047042958,0.138028957549911,0.926491060516963,NA,"single-pass membrane protein with coiled-coil domains 3","Smco3","108348150"
"13556","ENSRNOG00000066893",268.887895607395,-0.0557834922066819,0.137356200320234,0.361100008914084,0.708447975441469,"BCAS3, microtubule associated cell migration factor","Bcas3","363662"
"13557","ENSRNOG00000066894",32.9900532409902,0.0248276878512287,0.141761892558985,0.373354607427648,NA,"TRPM8 channel associated factor 2C","Tcaf2c","100912416"
"13558","ENSRNOG00000066901",6.07999569618917,0.00288658829870542,0.14090226837587,0.821958532117003,NA,NA,NA,NA
"13559","ENSRNOG00000066902",264.061133326755,0.00405921689902045,0.131976940759368,0.935816325627967,0.978898257000127,"survival of motor neuron-related-splicing factor 30-like","LOC120095301","120095301"
"13560","ENSRNOG00000066932",3639.68314734679,-0.290417723967456,0.153164242038214,0.00731746366409591,0.143636765199538,"prefoldin subunit 2","Pfdn2","685607"
"13561","ENSRNOG00000066942",8772.37114897851,-0.206824192552505,0.182362356306571,0.0413559159810058,0.313844831105883,NA,NA,NA
"13562","ENSRNOG00000066953",31800.518189145,-0.0528890498077267,0.134655377709257,0.387606231504733,0.729188910849389,NA,NA,NA
"13563","ENSRNOG00000066958",177.219214426511,-0.0126374178259375,0.133406397655717,0.781579932233525,0.921524937872072,NA,NA,NA
"13564","ENSRNOG00000066969",148.086446194929,0.0068062345525422,0.1271424163668,0.905281001822948,0.968415502298283,"zinc finger protein 420-like","Zfp790","102547413"
"13565","ENSRNOG00000066973",779.106335133263,0.133123692576923,0.218767871850081,0.0402320883183851,0.308446010440953,NA,NA,NA
"13566","ENSRNOG00000066977",73.0769941675348,0.00524959278153071,0.137141347241293,0.880817576754065,0.958806905396285,NA,NA,NA
"13567","ENSRNOG00000066982",741.319522814055,-0.0435088658156303,0.13291968231882,0.464391034266765,0.775006145577122,"zinc finger protein 431-like","LOC103693502","103693502"
"13568","ENSRNOG00000066986",55.7444470333478,0.0469444528934444,0.149362845495997,0.134022215969852,NA,"zinc finger protein 619","Zfp619","102548231"
"13569","ENSRNOG00000066988",990.248979036135,0.0152880575389056,0.126642279343987,0.792241359809895,0.924958293590982,"TATA-box binding protein like 1","Tbpl1","689030"
"13570","ENSRNOG00000066999",70.8503164211106,-0.0650978732596908,0.152920111118168,0.180183273288696,0.549350120912751,"small integral membrane protein 44","Smim44","102552675"
"13571","ENSRNOG00000067007",143.17493618576,0.0257248876388576,0.135760080387727,0.580066889948387,0.837972534204084,NA,NA,NA
"13572","ENSRNOG00000067012",12.738030824619,-0.0111717114058328,0.140514770001512,0.587398455227186,NA,NA,NA,NA
"13573","ENSRNOG00000067027",17.470187383633,0.0158231724322457,0.14156661142987,0.386698455095627,NA,"H3.3 histone B like 2","H3f3bl2","108349691"
"13574","ENSRNOG00000067040",22.9984144869,0.0283561637856474,0.142725272393486,0.310655781480507,NA,"zinc finger protein 442","Zfp442","102555033"
"13575","ENSRNOG00000067065",12053.8807061055,-0.0365378752330868,0.121888883672317,0.578696842784432,0.837263862454228,"calpain, small subunit 1","Capns1","29156"
"13576","ENSRNOG00000067066",10.1793509077868,0.0251117074208905,0.143914104521973,0.115993633290218,NA,NA,NA,NA
"13577","ENSRNOG00000067069",7.99179879644211,0.00487284066535735,0.140465087077244,0.781727926596905,NA,NA,NA,NA
"13578","ENSRNOG00000067070",332.847770947387,-0.134169216104854,0.172058163421628,0.10370775595029,0.453074751148906,"inner mitochondrial membrane peptidase subunit 2","Immp2l","100359529"
"13579","ENSRNOG00000067071",418.420504235304,0.0216386548417559,0.138673987966574,0.549581278771897,0.823299290675089,"zinc finger protein 120","Zfp120","102554315"
"13580","ENSRNOG00000067072",114.277660040274,0.00879860107664153,0.136453737324249,0.815865576750701,0.934533758574312,"high mobility group box 1 like 2","Hmgb1l2","108349189"
"13581","ENSRNOG00000067073",641.133680941071,0.0740082526303492,0.140061626755965,0.281245490182579,0.64736188772903,"mediator complex subunit 18","Med18","682988"
"13582","ENSRNOG00000067076",104.009449296557,-0.179798769419205,0.324596865140461,0.0173081981790335,0.211996330210884,"FRAT regulator of WNT signaling pathway 1","Frat1","103691373"
"13583","ENSRNOG00000067077",1740.66459360363,-0.0132860478010469,0.110255989454443,0.846315666226562,0.947074857150584,"aph-1 homolog B, gamma secretase subunit like 2","Aph1bl2","691658"
"13584","ENSRNOG00000067077",1740.66459360363,-0.0132860478010469,0.110255989454443,0.846315666226562,0.947074857150584,"aph-1 homolog B, gamma secretase subunit like 1","Aph1bl1","120094192"
"13585","ENSRNOG00000067086",19480.5426311033,0.0164703572206991,0.100252065568566,0.800613500825935,0.92833060437208,"calmodulin 2","Calm2","50663"
"13586","ENSRNOG00000067090",161.748458921531,0.100135532611721,0.190524936805575,0.0223505472686823,0.240044008470905,"endogenous retrovirus group K member 21 Env polyprotein-like","LOC120102367","120102367"
"13587","ENSRNOG00000067094",1618.57865045443,-0.0285943037417485,0.105757243970285,0.686191808625758,0.884944918577736,NA,NA,NA
"13588","ENSRNOG00000067100",23.8638368938155,0.0597433272645612,0.159307587364817,0.00840303389076284,NA,NA,NA,NA
"13589","ENSRNOG00000067120",365.539009368178,0.0428622387181105,0.139605100690185,0.392690413927766,0.732537851261068,"progestin and adipoQ receptor family member 8","Paqr8","316275"
"13590","ENSRNOG00000067122",476.433563794396,0.0463130155518438,0.117054333830613,0.514014424680192,0.80529162308848,"PIGB opposite strand 1","Pigbos1","100909598"
"13591","ENSRNOG00000067167",1488.15754499423,0.132564754043191,0.160369834314143,0.1145873476709,0.469163328387871,"transmembrane protein 263","Tmem263","362857"
"13592","ENSRNOG00000067168",156.472412066833,-0.0558362777803582,0.140080377246541,0.337306628358866,0.690689921558577,"PRELI domain containing 2","Prelid2","681037"
"13593","ENSRNOG00000067229",146.601556890171,0.0596543574932892,0.157790615421052,0.036219405548867,0.294081725869545,NA,NA,NA
"13594","ENSRNOG00000067239",232.694766826862,-0.00375293557892512,0.126026128015088,0.945068457045284,0.981637744470234,"protein phosphatase, Mg2+/Mn2+ dependent, 1L","Ppm1l","310506"
"13595","ENSRNOG00000067240",188.237563673115,0.0882626199747282,0.174211328332482,0.0596567258681232,0.36496067920934,"Spetex-2G protein like 1","Spetex2gl1","103690742"
"13596","ENSRNOG00000067241",24.3200109153755,0.0123815674921579,0.141178226481016,0.475237539465048,NA,NA,NA,NA
"13597","ENSRNOG00000067248",21.3014919219844,0.0329913474991676,0.145815611106449,0.10019294213751,NA,NA,NA,NA
"13598","ENSRNOG00000067262",4039.23631693361,0.0373256177645004,0.112810319132048,0.603949251774648,0.849937657681389,"aldehyde dehydrogenase 18 family, member A1","Aldh18a1","361755"
"13599","ENSRNOG00000067274",4596.54213499315,-0.0939334190436022,0.130349340848857,0.233583087711191,0.608551561233,"immediate early response 2","Ier2","494344"
"13600","ENSRNOG00000067276",2269.50392446953,0.00910410753285963,0.134090087966781,0.8392076673573,0.944651551359766,"Zinc finger protein 431 like 1","Znf431l1","100911813"
"13601","ENSRNOG00000067278",731.587748421931,-0.00150978936440013,0.121240769092873,0.95142503974204,0.984211579749058,NA,NA,NA
"13602","ENSRNOG00000067284",1483.31699321378,0.0546886934965766,0.110655300646959,0.454868909347806,0.770407979527889,"spindlin 1","Spin1","361217"
"13603","ENSRNOG00000067286",125.665964993104,-0.0305069788261757,0.138544855349264,0.476708068901981,0.782947878804039,"cytosolic arginine sensor for mTORC1 subunit 2","Castor2","304410"
"13604","ENSRNOG00000067296",220.497053485686,0.031218534580364,0.128639834723136,0.601131536449943,0.849600546631837,"zinc finger protein 470","Zfp470","108348090"
"13605","ENSRNOG00000067300",270.811652629828,0.0277863132168491,0.130733113509181,0.618249614342586,0.85627532446491,"cAMP responsive element binding protein-like 2","Crebl2","362453"
"13606","ENSRNOG00000067302",34.8340846208816,0.0370856590065956,0.144268604999932,0.267869595244463,NA,"zinc finger protein 931","Zfp931","100912009"
"13607","ENSRNOG00000067305",78.3415191317481,-0.0115745511771489,0.136019039424515,0.764729146679896,0.914158057008675,"zinc and ring finger 3","Znrf3","685487"
"13608","ENSRNOG00000067310",15.7474330556848,-0.00332663924661941,0.139869788012375,0.870586759726233,NA,NA,NA,NA
"13609","ENSRNOG00000067317",5184.40010813164,-0.118294805974121,0.148325343138457,0.137767770427106,0.501754979626552,"CKLF-like MARVEL transmembrane domain containing 7","Cmtm7","501065"
"13610","ENSRNOG00000067330",154.961811609664,-0.0663027398628335,0.141887675072876,0.291221169574611,0.654157373214551,NA,NA,NA
"13611","ENSRNOG00000067338",20.2826253691159,0.0152711162020356,0.140938372539023,0.484239097613259,NA,"mastermind-like transcriptional coactivator 3","Maml3","310405"
"13612","ENSRNOG00000067344",2807.88934573395,-0.00266431459573435,0.125856235424461,0.959784275104195,0.987630510851524,"zinc finger protein 950 like 2","Zfp950l2","102550711"
"13613","ENSRNOG00000067344",2807.88934573395,-0.00266431459573435,0.125856235424461,0.959784275104195,0.987630510851524,"zinc finger protein 431-like","LOC120094815","120094815"
"13614","ENSRNOG00000067344",2807.88934573395,-0.00266431459573435,0.125856235424461,0.959784275104195,0.987630510851524,"zinc finger protein 431-like","LOC120094816","120094816"
"13615","ENSRNOG00000067366",47.0738522058132,0.00253948249371172,0.136970294722328,0.943998431991681,NA,NA,NA,NA
"13616","ENSRNOG00000067369",219.188296459082,0.096068278153291,0.175332274286805,0.0855725962403151,0.424298919600442,"CHM like Rab escort protein","Chml","689102"
"13617","ENSRNOG00000067387",597.510481420857,-0.0552617572698127,0.146705565602781,0.254147456915669,0.624179599392003,"SH3 domain binding kinase 1","Sbk1","113907"
"13618","ENSRNOG00000067388",1224.91659051636,-0.057956625345815,0.131092779126053,0.387131157648144,0.729129399173978,NA,NA,NA
"13619","ENSRNOG00000067417",52.997963016318,-0.00237430184604888,0.138016713636909,0.933743327036342,NA,NA,NA,NA
"13620","ENSRNOG00000067426",46.5725568781985,-0.0592368554687311,0.152180813548409,0.164244226911059,NA,NA,NA,NA
"13621","ENSRNOG00000067434",115.156134207096,-0.000494289363558022,0.132026331913019,0.989095638622602,0.996573591850866,"histone cluster 1 H2A family member C","Hist1h2ac","306962"
"13622","ENSRNOG00000067434",115.156134207096,-0.000494289363558022,0.132026331913019,0.989095638622602,0.996573591850866,"histone cluster 1, H2an","Hist1h2an","306970"
"13623","ENSRNOG00000067434",115.156134207096,-0.000494289363558022,0.132026331913019,0.989095638622602,0.996573591850866,"histone cluster 1, H2ai-like2","hist1h2ail2","502129"
"13624","ENSRNOG00000067434",115.156134207096,-0.000494289363558022,0.132026331913019,0.989095638622602,0.996573591850866,"H2A clustered histone 23","H2ac23","684773"
"13625","ENSRNOG00000067434",115.156134207096,-0.000494289363558022,0.132026331913019,0.989095638622602,0.996573591850866,"histone cluster 1, H2ai","Hist1h2ai","100360754"
"13626","ENSRNOG00000067441",4867.32022931481,-0.299942234388387,0.228796963725205,0.0164800266956618,0.207530776191666,"H1.2 linker histone, cluster member","H1f2","684681"
"13627","ENSRNOG00000067444",1038.48904085444,-0.109118065139244,0.1651920392573,0.138520247819866,0.503207728598972,NA,NA,NA
"13628","ENSRNOG00000067450",5161.02176339263,0.0954446480070541,0.161105333355014,0.155387266258854,0.522933498775361,"zinc finger protein 146","Zfp146","102555183"
